year,gameType,team,opponent,wins,losses,ties,total_games,win_pct
1959,Regular,Oregon State,California (Cal),1,0,0,1,100.0
1959,Regular,Oregon State,Oregon,1,0,0,1,100.0
1959,Regular,Oregon State,Stanford,0,1,0,1,0.0
1959,Regular,Oregon State,USC,0,1,0,1,0.0
1959,Regular,Oregon State,Washington,0,1,0,1,0.0
1959,Regular,Oregon State,Washington State,0,1,0,1,0.0
1959,Regular,Stanford,California (Cal),0,1,0,1,0.0
1959,Regular,Stanford,Oregon,0,1,0,1,0.0
1959,Regular,Stanford,Oregon State,1,0,0,1,100.0
1959,Regular,Stanford,UCLA,0,1,0,1,0.0
1959,Regular,Stanford,USC,0,1,0,1,0.0
1959,Regular,Stanford,Washington,0,1,0,1,0.0
1959,Regular,Stanford,Washington State,0,1,0,1,0.0
1959,Regular,UCLA,California (Cal),1,0,0,1,100.0
1959,Regular,UCLA,Stanford,1,0,0,1,100.0
1959,Regular,UCLA,USC,1,0,0,1,100.0
1959,Regular,UCLA,Utah,1,0,0,1,100.0
1959,Regular,UCLA,Washington,0,1,0,1,0.0
1959,Regular,USC,California (Cal),1,0,0,1,100.0
1959,Regular,USC,Oregon State,1,0,0,1,100.0
1959,Regular,USC,Stanford,1,0,0,1,100.0
1959,Regular,USC,UCLA,0,1,0,1,0.0
1959,Regular,USC,Washington,1,0,0,1,100.0
1959,Regular,Utah,Arizona,1,0,0,1,100.0
1959,Regular,Utah,Oregon,0,1,0,1,0.0
1959,Regular,Utah,UCLA,0,1,0,1,0.0
1959,Regular,Utah,Washington,0,1,0,1,0.0
1959,Regular,Washington,California (Cal),1,0,0,1,100.0
1959,Regular,Washington,Colorado,1,0,0,1,100.0
1959,Regular,Washington,Oregon,1,0,0,1,100.0
1959,Regular,Washington,Oregon State,1,0,0,1,100.0
1959,Regular,Washington,Stanford,1,0,0,1,100.0
1959,Regular,Washington,UCLA,1,0,0,1,100.0
1959,Regular,Washington,USC,0,1,0,1,0.0
1959,Regular,Washington,Utah,1,0,0,1,100.0
1959,Regular,Washington,Washington State,1,0,0,1,100.0
1959,Regular,Washington State,California (Cal),0,1,0,1,0.0
1959,Regular,Washington State,Oregon,0,2,0,2,0.0
1959,Regular,Washington State,Oregon State,1,0,0,1,100.0
1959,Regular,Washington State,Stanford,1,0,0,1,100.0
1959,Regular,Washington State,Washington,0,1,0,1,0.0
1960,Regular,Arizona,Arizona State,1,0,0,1,100.0
1960,Regular,Arizona,Colorado,0,1,0,1,0.0
1960,Regular,Arizona,Utah,0,1,0,1,0.0
1960,Regular,Arizona State,Arizona,0,1,0,1,0.0
1960,Regular,Arizona State,Washington State,1,0,0,1,100.0
1960,Regular,California (Cal),Oregon,0,1,0,1,0.0
1960,Regular,California (Cal),Oregon State,1,0,0,1,100.0
1960,Regular,California (Cal),Stanford,1,0,0,1,100.0
1960,Regular,California (Cal),UCLA,0,1,0,1,0.0
1960,Regular,California (Cal),USC,0,1,0,1,0.0
1960,Regular,California (Cal),Washington,0,1,0,1,0.0
1960,Regular,California (Cal),Washington State,0,0,1,1,0.0
1960,Regular,Colorado,Arizona,1,0,0,1,100.0
1960,Regular,Oregon,California (Cal),1,0,0,1,100.0
1960,Regular,Oregon,Oregon State,0,0,1,1,0.0
1960,Regular,Oregon,Stanford,1,0,0,1,100.0
1960,Regular,Oregon,Utah,1,0,0,1,100.0
1960,Regular,Oregon,Washington,0,1,0,1,0.0
1960,Regular,Oregon,Washington State,1,0,0,1,100.0
1960,Regular,Oregon State,California (Cal),0,1,0,1,0.0
1960,Regular,Oregon State,Oregon,0,0,1,1,0.0
1960,Regular,Oregon State,Stanford,1,0,0,1,100.0
1960,Regular,Oregon State,USC,1,0,0,1,100.0
1960,Regular,Oregon State,Washington,0,1,0,1,0.0
1960,Regular,Oregon State,Washington State,1,0,0,1,100.0
1960,Regular,Stanford,California (Cal),0,1,0,1,0.0
1960,Regular,Stanford,Oregon,0,1,0,1,0.0
1960,Regular,Stanford,Oregon State,0,1,0,1,0.0
1960,Regular,Stanford,UCLA,0,1,0,1,0.0
1960,Regular,Stanford,USC,0,1,0,1,0.0
1960,Regular,Stanford,Washington,0,1,0,1,0.0
1960,Regular,Stanford,Washington State,0,1,0,1,0.0
1960,Regular,UCLA,California (Cal),1,0,0,1,100.0
1960,Regular,UCLA,Stanford,1,0,0,1,100.0
1960,Regular,UCLA,USC,0,1,0,1,0.0
1960,Regular,UCLA,Utah,1,0,0,1,100.0
1960,Regular,UCLA,Washington,0,1,0,1,0.0
1960,Regular,USC,California (Cal),1,0,0,1,100.0
1960,Regular,USC,Oregon State,0,1,0,1,0.0
1960,Regular,USC,Stanford,1,0,0,1,100.0
1960,Regular,USC,UCLA,1,0,0,1,100.0
1960,Regular,USC,Washington,0,1,0,1,0.0
1960,Regular,Utah,Arizona,1,0,0,1,100.0
1960,Regular,Utah,Oregon,0,1,0,1,0.0
1960,Regular,Utah,UCLA,0,1,0,1,0.0
1960,Regular,Washington,California (Cal),1,0,0,1,100.0
1960,Regular,Washington,Oregon,1,0,0,1,100.0
1960,Regular,Washington,Oregon State,1,0,0,1,100.0
1960,Regular,Washington,Stanford,1,0,0,1,100.0
1960,Regular,Washington,UCLA,1,0,0,1,100.0
1960,Regular,Washington,USC,1,0,0,1,100.0
1960,Regular,Washington,Washington State,1,0,0,1,100.0
1960,Regular,Washington State,Arizona State,0,1,0,1,0.0
1960,Regular,Washington State,California (Cal),0,0,1,1,0.0
1960,Regular,Washington State,Oregon,0,1,0,1,0.0
1960,Regular,Washington State,Oregon State,0,1,0,1,0.0
1960,Regular,Washington State,Stanford,1,0,0,1,100.0
1960,Regular,Washington State,Washington,0,1,0,1,0.0
1961,Regular,Arizona,Arizona State,1,0,0,1,100.0
1961,Regular,Arizona,Oregon,1,0,0,1,100.0
1961,Regular,Arizona State,Arizona,0,1,0,1,0.0
1961,Regular,Arizona State,Oregon State,1,0,0,1,100.0
1961,Regular,Arizona State,Utah,0,1,0,1,0.0
1961,Regular,California (Cal),Stanford,0,1,0,1,0.0
1961,Regular,California (Cal),UCLA,0,1,0,1,0.0
1961,Regular,California (Cal),USC,0,1,0,1,0.0
1961,Regular,California (Cal),Washington,1,0,0,1,100.0
1961,Regular,Colorado,Utah,0,1,0,1,0.0
1961,Regular,Oregon,Arizona,0,1,0,1,0.0
1961,Regular,Oregon,Oregon State,0,1,0,1,0.0
1961,Regular,Oregon,Stanford,1,0,0,1,100.0
1961,Regular,Oregon,Utah,0,1,0,1,0.0
1961,Regular,Oregon,Washington,1,0,0,1,100.0
1961,Regular,Oregon,Washington State,0,1,0,1,0.0
1961,Regular,Oregon State,Arizona State,0,1,0,1,0.0
1961,Regular,Oregon State,Oregon,1,0,0,1,100.0
1961,Regular,Oregon State,Stanford,0,1,0,1,0.0
1961,Regular,Oregon State,Washington,1,0,0,1,100.0
1961,Regular,Oregon State,Washington State,1,0,0,1,100.0
1961,Regular,Stanford,California (Cal),1,0,0,1,100.0
1961,Regular,Stanford,Oregon,0,1,0,1,0.0
1961,Regular,Stanford,Oregon State,1,0,0,1,100.0
1961,Regular,Stanford,UCLA,0,1,0,1,0.0
1961,Regular,Stanford,USC,0,1,0,1,0.0
1961,Regular,Stanford,Washington,0,1,0,1,0.0
1961,Regular,Stanford,Washington State,0,1,0,1,0.0
1961,Regular,UCLA,California (Cal),1,0,0,1,100.0
1961,Regular,UCLA,Stanford,1,0,0,1,100.0
1961,Regular,UCLA,USC,1,0,0,1,100.0
1961,Regular,UCLA,Washington,0,1,0,1,0.0
1961,Regular,USC,California (Cal),1,0,0,1,100.0
1961,Regular,USC,Stanford,1,0,0,1,100.0
1961,Regular,USC,UCLA,0,1,0,1,0.0
1961,Regular,USC,Washington,0,0,1,1,0.0
1961,Regular,Utah,Arizona State,1,0,0,1,100.0
1961,Regular,Utah,Colorado,1,0,0,1,100.0
1961,Regular,Utah,Oregon,1,0,0,1,100.0
1961,Regular,Washington,California (Cal),0,1,0,1,0.0
1961,Regular,Washington,Oregon,0,1,0,1,0.0
1961,Regular,Washington,Oregon State,0,1,0,1,0.0
1961,Regular,Washington,Stanford,1,0,0,1,100.0
1961,Regular,Washington,UCLA,1,0,0,1,100.0
1961,Regular,Washington,USC,0,0,1,1,0.0
1961,Regular,Washington,Washington State,1,0,0,1,100.0
1961,Regular,Washington State,Oregon,1,0,0,1,100.0
1961,Regular,Washington State,Oregon State,0,1,0,1,0.0
1961,Regular,Washington State,Stanford,1,0,0,1,100.0
1961,Regular,Washington State,Washington,0,1,0,1,0.0
1962,Regular,Arizona,Arizona State,1,0,0,1,100.0
1962,Regular,Arizona State,Arizona,0,1,0,1,0.0
1962,Regular,Arizona State,Utah,1,0,0,1,100.0
1962,Regular,Arizona State,Washington State,0,0,1,1,0.0
1962,Regular,California (Cal),Stanford,0,1,0,1,0.0
1962,Regular,California (Cal),UCLA,0,1,0,1,0.0
1962,Regular,California (Cal),USC,0,1,0,1,0.0
1962,Regular,California (Cal),Washington,0,1,0,1,0.0
1962,Regular,Colorado,Utah,0,1,0,1,0.0
1962,Regular,Oregon,Oregon State,0,1,0,1,0.0
1962,Regular,Oregon,Stanford,1,0,0,1,100.0
1962,Regular,Oregon,Utah,1,0,0,1,100.0
1962,Regular,Oregon,Washington,0,0,1,1,0.0
1962,Regular,Oregon,Washington State,1,0,0,1,100.0
1962,Regular,Oregon State,Oregon,1,0,0,1,100.0
1962,Regular,Oregon State,Stanford,1,0,0,1,100.0
1962,Regular,Oregon State,Washington,0,1,0,1,0.0
1962,Regular,Oregon State,Washington State,1,0,0,1,100.0
1962,Regular,Stanford,California (Cal),1,0,0,1,100.0
1962,Regular,Stanford,Oregon,0,1,0,1,0.0
1962,Regular,Stanford,Oregon State,0,1,0,1,0.0
1962,Regular,Stanford,UCLA,1,0,0,1,100.0
1962,Regular,Stanford,USC,0,1,0,1,0.0
1962,Regular,Stanford,Washington,0,1,0,1,0.0
1962,Regular,Stanford,Washington State,0,1,0,1,0.0
1962,Regular,UCLA,California (Cal),1,0,0,1,100.0
1962,Regular,UCLA,Stanford,0,1,0,1,0.0
1962,Regular,UCLA,USC,0,1,0,1,0.0
1962,Regular,UCLA,Utah,1,0,0,1,100.0
1962,Regular,UCLA,Washington,0,1,0,1,0.0
1962,Regular,USC,California (Cal),1,0,0,1,100.0
1962,Regular,USC,Stanford,1,0,0,1,100.0
1962,Regular,USC,UCLA,1,0,0,1,100.0
1962,Regular,USC,Washington,1,0,0,1,100.0
1962,Regular,Utah,Arizona State,0,1,0,1,0.0
1962,Regular,Utah,Colorado,1,0,0,1,100.0
1962,Regular,Utah,Oregon,0,1,0,1,0.0
1962,Regular,Utah,UCLA,0,1,0,1,0.0
1962,Regular,Washington,California (Cal),1,0,0,1,100.0
1962,Regular,Washington,Oregon,0,0,1,1,0.0
1962,Regular,Washington,Oregon State,1,0,0,1,100.0
1962,Regular,Washington,Stanford,1,0,0,1,100.0
1962,Regular,Washington,UCLA,1,0,0,1,100.0
1962,Regular,Washington,USC,0,1,0,1,0.0
1962,Regular,Washington,Washington State,1,0,0,1,100.0
1962,Regular,Washington State,Arizona State,0,0,1,1,0.0
1962,Regular,Washington State,Oregon,0,1,0,1,0.0
1962,Regular,Washington State,Oregon State,0,1,0,1,0.0
1962,Regular,Washington State,Stanford,1,0,0,1,100.0
1962,Regular,Washington State,Washington,0,1,0,1,0.0
1963,Regular,Arizona,Arizona State,0,1,0,1,0.0
1963,Regular,Arizona,Oregon,0,1,0,1,0.0
1963,Regular,Arizona,Washington State,0,1,0,1,0.0
1963,Regular,Arizona State,Arizona,1,0,0,1,100.0
1963,Regular,Arizona State,Utah,1,0,0,1,100.0
1963,Regular,California (Cal),Stanford,0,1,0,1,0.0
1963,Regular,California (Cal),UCLA,1,0,0,1,100.0
1963,Regular,California (Cal),USC,0,1,0,1,0.0
1963,Regular,California (Cal),Utah,1,0,0,1,100.0
1963,Regular,California (Cal),Washington,0,1,0,1,0.0
1963,Regular,Colorado,Oregon State,0,1,0,1,0.0
1963,Regular,Colorado,USC,0,1,0,1,0.0
1963,Regular,Oregon,Arizona,1,0,0,1,100.0
1963,Regular,Oregon,Oregon State,1,0,0,1,100.0
1963,Regular,Oregon,Stanford,1,0,0,1,100.0
1963,Regular,Oregon,Washington,0,1,0,1,0.0
1963,Regular,Oregon,Washington State,1,0,0,1,100.0
1963,Regular,Oregon State,Colorado,1,0,0,1,100.0
1963,Regular,Oregon State,Oregon,0,1,0,1,0.0
1963,Regular,Oregon State,Stanford,1,0,0,1,100.0
1963,Regular,Oregon State,USC,0,1,0,1,0.0
1963,Regular,Oregon State,Utah,1,0,0,1,100.0
1963,Regular,Oregon State,Washington,0,1,0,1,0.0
1963,Regular,Oregon State,Washington State,1,0,0,1,100.0
1963,Regular,Stanford,California (Cal),1,0,0,1,100.0
1963,Regular,Stanford,Oregon,0,1,0,1,0.0
1963,Regular,Stanford,Oregon State,0,1,0,1,0.0
1963,Regular,Stanford,UCLA,0,1,0,1,0.0
1963,Regular,Stanford,USC,0,1,0,1,0.0
1963,Regular,Stanford,Washington,0,1,0,1,0.0
1963,Regular,Stanford,Washington State,0,1,0,1,0.0
1963,Regular,UCLA,California (Cal),0,1,0,1,0.0
1963,Regular,UCLA,Stanford,1,0,0,1,100.0
1963,Regular,UCLA,USC,0,1,0,1,0.0
1963,Regular,UCLA,Washington,1,0,0,1,100.0
1963,Regular,USC,California (Cal),1,0,0,1,100.0
1963,Regular,USC,Colorado,1,0,0,1,100.0
1963,Regular,USC,Oregon State,1,0,0,1,100.0
1963,Regular,USC,Stanford,1,0,0,1,100.0
1963,Regular,USC,UCLA,1,0,0,1,100.0
1963,Regular,USC,Washington,0,1,0,1,0.0
1963,Regular,Utah,Arizona State,0,1,0,1,0.0
1963,Regular,Utah,California (Cal),0,1,0,1,0.0
1963,Regular,Utah,Oregon State,0,1,0,1,0.0
1963,Regular,Washington,California (Cal),1,0,0,1,100.0
1963,Regular,Washington,Oregon,1,0,0,1,100.0
1963,Regular,Washington,Oregon State,1,0,0,1,100.0
1963,Regular,Washington,Stanford,1,0,0,1,100.0
1963,Regular,Washington,UCLA,0,1,0,1,0.0
1963,Regular,Washington,USC,1,0,0,1,100.0
1963,Regular,Washington,Washington State,1,0,0,1,100.0
1963,Regular,Washington State,Arizona,1,0,0,1,100.0
1963,Regular,Washington State,Oregon,0,1,0,1,0.0
1963,Regular,Washington State,Oregon State,0,1,0,1,0.0
1963,Regular,Washington State,Stanford,1,0,0,1,100.0
1963,Regular,Washington State,Washington,0,1,0,1,0.0
1964,Regular,Arizona,Arizona State,1,0,0,1,100.0
1964,Regular,Arizona,Oregon,0,1,0,1,0.0
1964,Regular,Arizona,Washington State,1,0,0,1,100.0
1964,Regular,Arizona State,Arizona,0,1,0,1,0.0
1964,Regular,Arizona State,Utah,0,1,0,1,0.0
1964,Regular,California (Cal),Stanford,0,1,0,1,0.0
1964,Regular,California (Cal),UCLA,0,1,0,1,0.0
1964,Regular,California (Cal),USC,0,1,0,1,0.0
1964,Regular,California (Cal),Utah,0,1,0,1,0.0
1964,Regular,California (Cal),Washington,0,1,0,1,0.0
1964,Regular,Colorado,Oregon State,0,1,0,1,0.0
1964,Regular,Colorado,USC,0,1,0,1,0.0
1964,Regular,Oregon,Arizona,1,0,0,1,100.0
1964,Regular,Oregon,Oregon State,0,1,0,1,0.0
1964,Regular,Oregon,Stanford,0,1,0,1,0.0
1964,Regular,Oregon,Washington,1,0,0,1,100.0
1964,Regular,Oregon,Washington State,0,0,1,1,0.0
1964,Regular,Oregon State,Colorado,1,0,0,1,100.0
1964,Regular,Oregon State,Oregon,1,0,0,1,100.0
1964,Regular,Oregon State,Stanford,0,1,0,1,0.0
1964,Regular,Oregon State,Washington,1,0,0,1,100.0
1964,Regular,Oregon State,Washington State,1,0,0,1,100.0
1964,Regular,Stanford,California (Cal),1,0,0,1,100.0
1964,Regular,Stanford,Oregon,1,0,0,1,100.0
1964,Regular,Stanford,Oregon State,1,0,0,1,100.0
1964,Regular,Stanford,UCLA,0,1,0,1,0.0
1964,Regular,Stanford,USC,0,1,0,1,0.0
1964,Regular,Stanford,Washington,0,1,0,1,0.0
1964,Regular,Stanford,Washington State,0,1,0,1,0.0
1964,Regular,UCLA,California (Cal),1,0,0,1,100.0
1964,Regular,UCLA,Stanford,1,0,0,1,100.0
1964,Regular,UCLA,USC,0,1,0,1,0.0
1964,Regular,UCLA,Washington,0,1,0,1,0.0
1964,Regular,USC,California (Cal),1,0,0,1,100.0
1964,Regular,USC,Colorado,1,0,0,1,100.0
1964,Regular,USC,Stanford,1,0,0,1,100.0
1964,Regular,USC,UCLA,1,0,0,1,100.0
1964,Regular,USC,Washington,0,1,0,1,0.0
1964,Regular,Utah,Arizona State,1,0,0,1,100.0
1964,Regular,Utah,California (Cal),1,0,0,1,100.0
1964,Regular,Washington,California (Cal),1,0,0,1,100.0
1964,Regular,Washington,Oregon,0,1,0,1,0.0
1964,Regular,Washington,Oregon State,0,1,0,1,0.0
1964,Regular,Washington,Stanford,1,0,0,1,100.0
1964,Regular,Washington,UCLA,1,0,0,1,100.0
1964,Regular,Washington,USC,1,0,0,1,100.0
1964,Regular,Washington,Washington State,1,0,0,1,100.0
1964,Regular,Washington State,Arizona,0,1,0,1,0.0
1964,Regular,Washington State,Oregon,0,0,1,1,0.0
1964,Regular,Washington State,Oregon State,0,1,0,1,0.0
1964,Regular,Washington State,Stanford,1,0,0,1,100.0
1964,Regular,Washington State,Washington,0,1,0,1,0.0
1965,Regular,Arizona,Arizona State,0,1,0,1,0.0
1965,Regular,Arizona,Utah,1,0,0,1,100.0
1965,Regular,Arizona,Washington State,0,1,0,1,0.0
1965,Regular,Arizona State,Arizona,1,0,0,1,100.0
1965,Regular,Arizona State,Washington State,1,0,0,1,100.0
1965,Regular,California (Cal),Oregon,1,0,0,1,100.0
1965,Regular,California (Cal),Stanford,0,1,0,1,0.0
1965,Regular,California (Cal),UCLA,0,1,0,1,0.0
1965,Regular,California (Cal),USC,0,1,0,1,0.0
1965,Regular,California (Cal),Washington,1,0,0,1,100.0
1965,Regular,Oregon,California (Cal),0,1,0,1,0.0
1965,Regular,Oregon,Oregon State,0,1,0,1,0.0
1965,Regular,Oregon,Stanford,0,1,0,1,0.0
1965,Regular,Oregon,Utah,1,0,0,1,100.0
1965,Regular,Oregon,Washington,0,1,0,1,0.0
1965,Regular,Oregon,Washington State,0,1,0,1,0.0
1965,Regular,Oregon State,Oregon,1,0,0,1,100.0
1965,Regular,Oregon State,USC,0,1,0,1,0.0
1965,Regular,Oregon State,Utah,1,0,0,1,100.0
1965,Regular,Oregon State,Washington,0,1,0,1,0.0
1965,Regular,Oregon State,Washington State,0,1,0,1,0.0
1965,Regular,Stanford,California (Cal),1,0,0,1,100.0
1965,Regular,Stanford,Oregon,1,0,0,1,100.0
1965,Regular,Stanford,UCLA,0,1,0,1,0.0
1965,Regular,Stanford,USC,0,1,0,1,0.0
1965,Regular,Stanford,Washington,0,1,0,1,0.0
1965,Regular,UCLA,California (Cal),1,0,0,1,100.0
1965,Regular,UCLA,Stanford,1,0,0,1,100.0
1965,Regular,UCLA,USC,1,0,0,1,100.0
1965,Regular,UCLA,Washington,1,0,0,1,100.0
1965,Regular,USC,California (Cal),1,0,0,1,100.0
1965,Regular,USC,Oregon State,1,0,0,1,100.0
1965,Regular,USC,Stanford,1,0,0,1,100.0
1965,Regular,USC,UCLA,0,1,0,1,0.0
1965,Regular,USC,Washington,1,0,0,1,100.0
1965,Regular,Utah,Arizona,0,1,0,1,0.0
1965,Regular,Utah,Oregon,0,1,0,1,0.0
1965,Regular,Utah,Oregon State,0,1,0,1,0.0
1965,Regular,Washington,California (Cal),0,1,0,1,0.0
1965,Regular,Washington,Oregon,1,0,0,1,100.0
1965,Regular,Washington,Oregon State,1,0,0,1,100.0
1965,Regular,Washington,Stanford,1,0,0,1,100.0
1965,Regular,Washington,UCLA,0,1,0,1,0.0
1965,Regular,Washington,USC,0,1,0,1,0.0
1965,Regular,Washington,Washington State,1,0,0,1,100.0
1965,Regular,Washington State,Arizona,1,0,0,1,100.0
1965,Regular,Washington State,Arizona State,0,1,0,1,0.0
1965,Regular,Washington State,Oregon,1,0,0,1,100.0
1965,Regular,Washington State,Oregon State,1,0,0,1,100.0
1965,Regular,Washington State,Washington,0,1,0,1,0.0
1966,Regular,Arizona,Arizona State,0,1,0,1,0.0
1966,Regular,Arizona,Oregon State,0,1,0,1,0.0
1966,Regular,Arizona,Utah,0,1,0,1,0.0
1966,Regular,Arizona,Washington State,1,0,0,1,100.0
1966,Regular,Arizona State,Arizona,1,0,0,1,100.0
1966,Regular,Arizona State,Oregon,1,0,0,1,100.0
1966,Regular,Arizona State,Oregon State,0,1,0,1,0.0
1966,Regular,Arizona State,Utah,0,1,0,1,0.0
1966,Regular,Arizona State,Washington State,0,1,0,1,0.0
1966,Regular,California (Cal),Stanford,0,1,0,1,0.0
1966,Regular,California (Cal),UCLA,0,1,0,1,0.0
1966,Regular,California (Cal),USC,0,1,0,1,0.0
1966,Regular,California (Cal),Washington,1,0,0,1,100.0
1966,Regular,California (Cal),Washington State,1,0,0,1,100.0
1966,Regular,Oregon,Arizona State,0,1,0,1,0.0
1966,Regular,Oregon,Oregon State,0,1,0,1,0.0
1966,Regular,Oregon,Stanford,1,0,0,1,100.0
1966,Regular,Oregon,Utah,0,1,0,1,0.0
1966,Regular,Oregon,Washington,0,1,0,1,0.0
1966,Regular,Oregon,Washington State,0,1,0,1,0.0
1966,Regular,Oregon State,Arizona,1,0,0,1,100.0
1966,Regular,Oregon State,Arizona State,1,0,0,1,100.0
1966,Regular,Oregon State,Oregon,1,0,0,1,100.0
1966,Regular,Oregon State,USC,0,1,0,1,0.0
1966,Regular,Oregon State,Washington,1,0,0,1,100.0
1966,Regular,Oregon State,Washington State,1,0,0,1,100.0
1966,Regular,Stanford,California (Cal),1,0,0,1,100.0
1966,Regular,Stanford,Oregon,0,1,0,1,0.0
1966,Regular,Stanford,UCLA,0,1,0,1,0.0
1966,Regular,Stanford,USC,0,1,0,1,0.0
1966,Regular,Stanford,Washington,0,1,0,1,0.0
1966,Regular,UCLA,California (Cal),1,0,0,1,100.0
1966,Regular,UCLA,Stanford,1,0,0,1,100.0
1966,Regular,UCLA,USC,1,0,0,1,100.0
1966,Regular,UCLA,Washington,0,1,0,1,0.0
1966,Regular,USC,California (Cal),1,0,0,1,100.0
1966,Regular,USC,Oregon State,1,0,0,1,100.0
1966,Regular,USC,Stanford,1,0,0,1,100.0
1966,Regular,USC,UCLA,0,1,0,1,0.0
1966,Regular,USC,Washington,1,0,0,1,100.0
1966,Regular,Utah,Arizona,1,0,0,1,100.0
1966,Regular,Utah,Arizona State,1,0,0,1,100.0
1966,Regular,Utah,Oregon,1,0,0,1,100.0
1966,Regular,Utah,Washington State,1,0,0,1,100.0
1966,Regular,Washington,California (Cal),0,1,0,1,0.0
1966,Regular,Washington,Oregon,1,0,0,1,100.0
1966,Regular,Washington,Oregon State,0,1,0,1,0.0
1966,Regular,Washington,Stanford,1,0,0,1,100.0
1966,Regular,Washington,UCLA,1,0,0,1,100.0
1966,Regular,Washington,USC,0,1,0,1,0.0
1966,Regular,Washington,Washington State,1,0,0,1,100.0
1966,Regular,Washington State,Arizona,0,1,0,1,0.0
1966,Regular,Washington State,Arizona State,1,0,0,1,100.0
1966,Regular,Washington State,California (Cal),0,1,0,1,0.0
1966,Regular,Washington State,Oregon,1,0,0,1,100.0
1966,Regular,Washington State,Oregon State,0,1,0,1,0.0
1966,Regular,Washington State,Utah,0,1,0,1,0.0
1966,Regular,Washington State,Washington,0,1,0,1,0.0
1967,Regular,Arizona,Arizona State,0,1,0,1,0.0
1967,Regular,Arizona,Utah,0,1,0,1,0.0
1967,Regular,Arizona State,Arizona,1,0,0,1,100.0
1967,Regular,Arizona State,Oregon State,0,1,0,1,0.0
1967,Regular,Arizona State,Utah,1,0,0,1,100.0
1967,Regular,Arizona State,Washington State,1,0,0,1,100.0
1967,Regular,California (Cal),Oregon,1,0,0,1,100.0
1967,Regular,California (Cal),Stanford,1,0,0,1,100.0
1967,Regular,California (Cal),UCLA,0,1,0,1,0.0
1967,Regular,California (Cal),USC,0,1,0,1,0.0
1967,Regular,California (Cal),Washington,0,1,0,1,0.0
1967,Regular,Colorado,Oregon,1,0,0,1,100.0
1967,Regular,Oregon,California (Cal),0,1,0,1,0.0
1967,Regular,Oregon,Colorado,0,1,0,1,0.0
1967,Regular,Oregon,Oregon State,0,1,0,1,0.0
1967,Regular,Oregon,Stanford,0,1,0,1,0.0
1967,Regular,Oregon,USC,0,1,0,1,0.0
1967,Regular,Oregon,Utah,0,1,0,1,0.0
1967,Regular,Oregon,Washington,0,1,0,1,0.0
1967,Regular,Oregon,Washington State,1,0,0,1,100.0
1967,Regular,Oregon State,Arizona State,1,0,0,1,100.0
1967,Regular,Oregon State,Oregon,1,0,0,1,100.0
1967,Regular,Oregon State,Stanford,1,0,0,1,100.0
1967,Regular,Oregon State,UCLA,0,0,1,1,0.0
1967,Regular,Oregon State,USC,1,0,0,1,100.0
1967,Regular,Oregon State,Washington,0,1,0,1,0.0
1967,Regular,Oregon State,Washington State,1,0,0,1,100.0
1967,Regular,Stanford,California (Cal),0,1,0,1,0.0
1967,Regular,Stanford,Oregon,1,0,0,1,100.0
1967,Regular,Stanford,Oregon State,0,1,0,1,0.0
1967,Regular,Stanford,UCLA,0,1,0,1,0.0
1967,Regular,Stanford,USC,0,1,0,1,0.0
1967,Regular,Stanford,Washington,1,0,0,1,100.0
1967,Regular,Stanford,Washington State,1,0,0,1,100.0
1967,Regular,UCLA,California (Cal),1,0,0,1,100.0
1967,Regular,UCLA,Oregon State,0,0,1,1,0.0
1967,Regular,UCLA,Stanford,1,0,0,1,100.0
1967,Regular,UCLA,USC,0,1,0,1,0.0
1967,Regular,UCLA,Washington,1,0,0,1,100.0
1967,Regular,UCLA,Washington State,1,0,0,1,100.0
1967,Regular,USC,California (Cal),1,0,0,1,100.0
1967,Regular,USC,Oregon,1,0,0,1,100.0
1967,Regular,USC,Oregon State,0,1,0,1,0.0
1967,Regular,USC,Stanford,1,0,0,1,100.0
1967,Regular,USC,UCLA,1,0,0,1,100.0
1967,Regular,USC,Washington,1,0,0,1,100.0
1967,Regular,USC,Washington State,1,0,0,1,100.0
1967,Regular,Utah,Arizona,1,0,0,1,100.0
1967,Regular,Utah,Arizona State,0,1,0,1,0.0
1967,Regular,Utah,Oregon,1,0,0,1,100.0
1967,Regular,Washington,California (Cal),1,0,0,1,100.0
1967,Regular,Washington,Oregon,1,0,0,1,100.0
1967,Regular,Washington,Oregon State,1,0,0,1,100.0
1967,Regular,Washington,Stanford,0,1,0,1,0.0
1967,Regular,Washington,UCLA,0,1,0,1,0.0
1967,Regular,Washington,USC,0,1,0,1,0.0
1967,Regular,Washington,Washington State,0,1,0,1,0.0
1967,Regular,Washington State,Arizona State,0,1,0,1,0.0
1967,Regular,Washington State,Oregon,0,1,0,1,0.0
1967,Regular,Washington State,Oregon State,0,1,0,1,0.0
1967,Regular,Washington State,Stanford,0,1,0,1,0.0
1967,Regular,Washington State,UCLA,0,1,0,1,0.0
1967,Regular,Washington State,USC,0,1,0,1,0.0
1967,Regular,Washington State,Washington,1,0,0,1,100.0
1968,Regular,Arizona,Arizona State,0,1,0,1,0.0
1968,Regular,Arizona,Utah,1,0,0,1,100.0
1968,Regular,Arizona,Washington State,1,0,0,1,100.0
1968,Regular,Arizona State,Arizona,1,0,0,1,100.0
1968,Regular,Arizona State,Oregon State,0,1,0,1,0.0
1968,Regular,Arizona State,Utah,1,0,0,1,100.0
1968,Regular,Arizona State,Washington State,1,0,0,1,100.0
