year,gameType,team,opponent,wins,losses,total_games,win_pct
2015,Regular Season,Portland Trail Blazers,Boston Celtics,0,1,1,0.0
2015,Regular Season,Portland Trail Blazers,Brooklyn Nets,0,1,1,0.0
2015,Regular Season,Portland Trail Blazers,Charlotte Hornets,0,1,1,0.0
2015,Regular Season,Portland Trail Blazers,Chicago Bulls,0,1,1,0.0
2015,Regular Season,Portland Trail Blazers,Cleveland Cavaliers,1,2,3,33.33
2015,Regular Season,Portland Trail Blazers,Dallas Mavericks,1,3,4,25.0
2015,Regular Season,Portland Trail Blazers,Denver Nuggets,2,1,3,66.67
2015,Regular Season,Portland Trail Blazers,Detroit Pistons,1,1,2,50.0
2015,Regular Season,Portland Trail Blazers,Golden State Warriors,0,2,2,0.0
2015,Regular Season,Portland Trail Blazers,Houston Rockets,2,1,3,66.67
2015,Regular Season,Portland Trail Blazers,Indiana Pacers,1,0,1,100.0
2015,Regular Season,Portland Trail Blazers,Los Angeles Clippers,2,3,5,40.0
2015,Regular Season,Portland Trail Blazers,Los Angeles Lakers,6,0,6,100.0
2015,Regular Season,Portland Trail Blazers,Memphis Grizzlies,1,4,5,20.0
2015,Regular Season,Portland Trail Blazers,Miami Heat,1,2,3,33.33
2015,Regular Season,Portland Trail Blazers,Milwaukee Bucks,0,2,2,0.0
2015,Regular Season,Portland Trail Blazers,Minnesota Timberwolves,3,1,4,75.0
2015,Regular Season,Portland Trail Blazers,New Orleans Pelicans,3,1,4,75.0
2015,Regular Season,Portland Trail Blazers,New York Knicks,0,1,1,0.0
2015,Regular Season,Portland Trail Blazers,Oklahoma City Thunder,1,2,3,33.33
2015,Regular Season,Portland Trail Blazers,Orlando Magic,1,2,3,33.33
2015,Regular Season,Portland Trail Blazers,Phoenix Suns,4,3,7,57.14
2015,Regular Season,Portland Trail Blazers,Sacramento Kings,3,0,3,100.0
2015,Regular Season,Portland Trail Blazers,San Antonio Spurs,1,3,4,25.0
2015,Regular Season,Portland Trail Blazers,Toronto Raptors,1,0,1,100.0
2015,Regular Season,Portland Trail Blazers,Utah Jazz,3,3,6,50.0
2015,Regular Season,Portland Trail Blazers,Washington Wizards,1,1,2,50.0
2015,Regular Season,Sacramento Kings,Atlanta Hawks,0,3,3,0.0
2015,Regular Season,Sacramento Kings,Boston Celtics,1,1,2,50.0
2015,Regular Season,Sacramento Kings,Brooklyn Nets,1,1,2,50.0
2015,Regular Season,Sacramento Kings,Charlotte Hornets,2,1,3,66.67
2015,Regular Season,Sacramento Kings,Chicago Bulls,0,1,1,0.0
2015,Regular Season,Sacramento Kings,Cleveland Cavaliers,1,1,2,50.0
2015,Regular Season,Sacramento Kings,Dallas Mavericks,1,2,3,33.33
2015,Regular Season,Sacramento Kings,Denver Nuggets,0,2,2,0.0
2015,Regular Season,Sacramento Kings,Detroit Pistons,1,1,2,50.0
2015,Regular Season,Sacramento Kings,Golden State Warriors,0,5,5,0.0
2015,Regular Season,Sacramento Kings,Houston Rockets,1,3,4,25.0
2015,Regular Season,Sacramento Kings,Indiana Pacers,2,0,2,100.0
2015,Regular Season,Sacramento Kings,Los Angeles Clippers,0,5,5,0.0
2015,Regular Season,Sacramento Kings,Los Angeles Lakers,3,0,3,100.0
2015,Regular Season,Sacramento Kings,Memphis Grizzlies,1,2,3,33.33
2015,Regular Season,Sacramento Kings,Miami Heat,0,3,3,0.0
2015,Regular Season,Sacramento Kings,Milwaukee Bucks,1,1,2,50.0
2015,Regular Season,Sacramento Kings,Minnesota Timberwolves,2,2,4,50.0
2015,Regular Season,Sacramento Kings,New Orleans Pelicans,0,2,2,0.0
2015,Regular Season,Sacramento Kings,New York Knicks,2,0,2,100.0
2015,Regular Season,Sacramento Kings,Oklahoma City Thunder,1,2,3,33.33
2015,Regular Season,Sacramento Kings,Orlando Magic,1,1,2,50.0
2015,Regular Season,Sacramento Kings,Philadelphia 76ers,1,2,3,33.33
2015,Regular Season,Sacramento Kings,Phoenix Suns,2,1,3,66.67
2015,Regular Season,Sacramento Kings,Portland Trail Blazers,0,3,3,0.0
2015,Regular Season,Sacramento Kings,San Antonio Spurs,0,3,3,0.0
2015,Regular Season,Sacramento Kings,Toronto Raptors,2,1,3,66.67
2015,Regular Season,Sacramento Kings,Utah Jazz,1,3,4,25.0
2015,Regular Season,Sacramento Kings,Washington Wizards,1,2,3,33.33
2015,Regular Season,San Antonio Spurs,Atlanta Hawks,3,0,3,100.0
2015,Regular Season,San Antonio Spurs,Boston Celtics,3,0,3,100.0
2015,Regular Season,San Antonio Spurs,Brooklyn Nets,1,0,1,100.0
2015,Regular Season,San Antonio Spurs,Charlotte Hornets,3,0,3,100.0
2015,Regular Season,San Antonio Spurs,Chicago Bulls,1,2,3,33.33
2015,Regular Season,San Antonio Spurs,Cleveland Cavaliers,0,1,1,0.0
2015,Regular Season,San Antonio Spurs,Dallas Mavericks,2,1,3,66.67
2015,Regular Season,San Antonio Spurs,Denver Nuggets,6,0,6,100.0
2015,Regular Season,San Antonio Spurs,Detroit Pistons,1,1,2,50.0
2015,Regular Season,San Antonio Spurs,Golden State Warriors,1,1,2,50.0
2015,Regular Season,San Antonio Spurs,Houston Rockets,2,1,3,66.67
2015,Regular Season,San Antonio Spurs,Indiana Pacers,2,0,2,100.0
2015,Regular Season,San Antonio Spurs,Los Angeles Clippers,1,2,3,33.33
2015,Regular Season,San Antonio Spurs,Los Angeles Lakers,2,0,2,100.0
2015,Regular Season,San Antonio Spurs,Memphis Grizzlies,3,0,3,100.0
2015,Regular Season,San Antonio Spurs,Miami Heat,2,0,2,100.0
2015,Regular Season,San Antonio Spurs,Milwaukee Bucks,3,0,3,100.0
2015,Regular Season,San Antonio Spurs,Minnesota Timberwolves,4,0,4,100.0
2015,Regular Season,San Antonio Spurs,New Orleans Pelicans,0,2,2,0.0
2015,Regular Season,San Antonio Spurs,New York Knicks,1,1,2,50.0
2015,Regular Season,San Antonio Spurs,Oklahoma City Thunder,2,1,3,66.67
2015,Regular Season,San Antonio Spurs,Orlando Magic,2,0,2,100.0
2015,Regular Season,San Antonio Spurs,Philadelphia 76ers,2,0,2,100.0
2015,Regular Season,San Antonio Spurs,Phoenix Suns,5,0,5,100.0
2015,Regular Season,San Antonio Spurs,Portland Trail Blazers,3,1,4,75.0
2015,Regular Season,San Antonio Spurs,Sacramento Kings,3,0,3,100.0
2015,Regular Season,San Antonio Spurs,Toronto Raptors,1,2,3,33.33
2015,Regular Season,San Antonio Spurs,Utah Jazz,2,1,3,66.67
2015,Regular Season,San Antonio Spurs,Washington Wizards,2,2,4,50.0
2015,Regular Season,Toronto Raptors,Atlanta Hawks,2,1,3,66.67
2015,Regular Season,Toronto Raptors,Boston Celtics,2,2,4,50.0
2015,Regular Season,Toronto Raptors,Brooklyn Nets,1,2,3,33.33
2015,Regular Season,Toronto Raptors,Charlotte Hornets,2,3,5,40.0
2015,Regular Season,Toronto Raptors,Chicago Bulls,0,3,3,0.0
2015,Regular Season,Toronto Raptors,Cleveland Cavaliers,1,1,2,50.0
2015,Regular Season,Toronto Raptors,Dallas Mavericks,2,1,3,66.67
2015,Regular Season,Toronto Raptors,Denver Nuggets,0,1,1,0.0
2015,Regular Season,Toronto Raptors,Detroit Pistons,1,2,3,33.33
2015,Regular Season,Toronto Raptors,Golden State Warriors,0,4,4,0.0
2015,Regular Season,Toronto Raptors,Houston Rockets,1,1,2,50.0
2015,Regular Season,Toronto Raptors,Indiana Pacers,3,1,4,75.0
2015,Regular Season,Toronto Raptors,Los Angeles Clippers,2,0,2,100.0
2015,Regular Season,Toronto Raptors,Los Angeles Lakers,3,0,3,100.0
2015,Regular Season,Toronto Raptors,Memphis Grizzlies,0,1,1,0.0
2015,Regular Season,Toronto Raptors,Miami Heat,3,1,4,75.0
2015,Regular Season,Toronto Raptors,Milwaukee Bucks,4,1,5,80.0
2015,Regular Season,Toronto Raptors,Minnesota Timberwolves,2,0,2,100.0
2015,Regular Season,Toronto Raptors,New Orleans Pelicans,1,2,3,33.33
2015,Regular Season,Toronto Raptors,New York Knicks,1,2,3,33.33
2015,Regular Season,Toronto Raptors,Oklahoma City Thunder,1,1,2,50.0
2015,Regular Season,Toronto Raptors,Orlando Magic,1,1,2,50.0
2015,Regular Season,Toronto Raptors,Philadelphia 76ers,5,0,5,100.0
2015,Regular Season,Toronto Raptors,Phoenix Suns,0,2,2,0.0
2015,Regular Season,Toronto Raptors,Portland Trail Blazers,0,1,1,0.0
2015,Regular Season,Toronto Raptors,Sacramento Kings,1,2,3,33.33
2015,Regular Season,Toronto Raptors,San Antonio Spurs,2,1,3,66.67
2015,Regular Season,Toronto Raptors,Utah Jazz,0,1,1,0.0
2015,Regular Season,Toronto Raptors,Washington Wizards,4,0,4,100.0
2015,Regular Season,Utah Jazz,Atlanta Hawks,1,1,2,50.0
2015,Regular Season,Utah Jazz,Boston Celtics,0,2,2,0.0
2015,Regular Season,Utah Jazz,Brooklyn Nets,2,0,2,100.0
2015,Regular Season,Utah Jazz,Charlotte Hornets,1,0,1,100.0
2015,Regular Season,Utah Jazz,Chicago Bulls,1,0,1,100.0
2015,Regular Season,Utah Jazz,Cleveland Cavaliers,0,2,2,0.0
2015,Regular Season,Utah Jazz,Dallas Mavericks,1,2,3,33.33
2015,Regular Season,Utah Jazz,Denver Nuggets,4,1,5,80.0
2015,Regular Season,Utah Jazz,Detroit Pistons,1,1,2,50.0
2015,Regular Season,Utah Jazz,Golden State Warriors,1,4,5,20.0
2015,Regular Season,Utah Jazz,Houston Rockets,1,2,3,33.33
2015,Regular Season,Utah Jazz,Indiana Pacers,2,1,3,66.67
2015,Regular Season,Utah Jazz,Los Angeles Clippers,1,2,3,33.33
2015,Regular Season,Utah Jazz,Los Angeles Lakers,2,1,3,66.67
2015,Regular Season,Utah Jazz,Memphis Grizzlies,2,2,4,50.0
2015,Regular Season,Utah Jazz,Miami Heat,0,1,1,0.0
2015,Regular Season,Utah Jazz,Milwaukee Bucks,2,0,2,100.0
2015,Regular Season,Utah Jazz,Minnesota Timberwolves,2,2,4,50.0
2015,Regular Season,Utah Jazz,New Orleans Pelicans,2,1,3,66.67
2015,Regular Season,Utah Jazz,New York Knicks,2,0,2,100.0
2015,Regular Season,Utah Jazz,Oklahoma City Thunder,1,4,5,20.0
2015,Regular Season,Utah Jazz,Orlando Magic,0,2,2,0.0
2015,Regular Season,Utah Jazz,Philadelphia 76ers,3,0,3,100.0
2015,Regular Season,Utah Jazz,Phoenix Suns,1,2,3,33.33
2015,Regular Season,Utah Jazz,Portland Trail Blazers,3,3,6,50.0
2015,Regular Season,Utah Jazz,Sacramento Kings,3,1,4,75.0
2015,Regular Season,Utah Jazz,San Antonio Spurs,1,2,3,33.33
2015,Regular Season,Utah Jazz,Toronto Raptors,1,0,1,100.0
2015,Regular Season,Utah Jazz,Washington Wizards,0,1,1,0.0
2015,Regular Season,Washington Wizards,Atlanta Hawks,1,3,4,25.0
2015,Regular Season,Washington Wizards,Boston Celtics,0,2,2,0.0
2015,Regular Season,Washington Wizards,Brooklyn Nets,3,2,5,60.0
2015,Regular Season,Washington Wizards,Charlotte Hornets,3,3,6,50.0
2015,Regular Season,Washington Wizards,Chicago Bulls,2,1,3,66.67
2015,Regular Season,Washington Wizards,Cleveland Cavaliers,1,2,3,33.33
2015,Regular Season,Washington Wizards,Dallas Mavericks,1,1,2,50.0
2015,Regular Season,Washington Wizards,Denver Nuggets,1,0,1,100.0
2015,Regular Season,Washington Wizards,Detroit Pistons,2,1,3,66.67
2015,Regular Season,Washington Wizards,Golden State Warriors,0,2,2,0.0
2015,Regular Season,Washington Wizards,Houston Rockets,0,2,2,0.0
2015,Regular Season,Washington Wizards,Indiana Pacers,0,3,3,0.0
2015,Regular Season,Washington Wizards,Los Angeles Clippers,0,2,2,0.0
2015,Regular Season,Washington Wizards,Los Angeles Lakers,1,1,2,50.0
2015,Regular Season,Washington Wizards,Memphis Grizzlies,3,1,4,75.0
2015,Regular Season,Washington Wizards,Miami Heat,2,0,2,100.0
2015,Regular Season,Washington Wizards,Milwaukee Bucks,2,1,3,66.67
2015,Regular Season,Washington Wizards,Minnesota Timberwolves,0,1,1,0.0
2015,Regular Season,Washington Wizards,New Orleans Pelicans,1,1,2,50.0
2015,Regular Season,Washington Wizards,New York Knicks,2,1,3,66.67
2015,Regular Season,Washington Wizards,Oklahoma City Thunder,0,3,3,0.0
2015,Regular Season,Washington Wizards,Orlando Magic,3,0,3,100.0
2015,Regular Season,Washington Wizards,Philadelphia 76ers,3,1,4,75.0
2015,Regular Season,Washington Wizards,Phoenix Suns,1,1,2,50.0
2015,Regular Season,Washington Wizards,Portland Trail Blazers,1,1,2,50.0
2015,Regular Season,Washington Wizards,Sacramento Kings,2,1,3,66.67
2015,Regular Season,Washington Wizards,San Antonio Spurs,2,2,4,50.0
2015,Regular Season,Washington Wizards,Toronto Raptors,0,4,4,0.0
2015,Regular Season,Washington Wizards,Utah Jazz,1,0,1,100.0
2015,Playoffs,Atlanta Hawks,Brooklyn Nets,4,2,6,66.67
2015,Playoffs,Atlanta Hawks,Cleveland Cavaliers,0,4,4,0.0
2015,Playoffs,Atlanta Hawks,Washington Wizards,4,2,6,66.67
2015,Playoffs,Boston Celtics,Cleveland Cavaliers,0,4,4,0.0
2015,Playoffs,Brooklyn Nets,Atlanta Hawks,2,4,6,33.33
2015,Playoffs,Chicago Bulls,Cleveland Cavaliers,2,4,6,33.33
2015,Playoffs,Chicago Bulls,Milwaukee Bucks,4,2,6,66.67
2015,Playoffs,Cleveland Cavaliers,Atlanta Hawks,4,0,4,100.0
2015,Playoffs,Cleveland Cavaliers,Boston Celtics,4,0,4,100.0
2015,Playoffs,Cleveland Cavaliers,Chicago Bulls,4,2,6,66.67
2015,Playoffs,Cleveland Cavaliers,Golden State Warriors,2,4,6,33.33
2015,Playoffs,Dallas Mavericks,Houston Rockets,1,4,5,20.0
2015,Playoffs,Golden State Warriors,Cleveland Cavaliers,4,2,6,66.67
2015,Playoffs,Golden State Warriors,Houston Rockets,4,1,5,80.0
2015,Playoffs,Golden State Warriors,Memphis Grizzlies,4,2,6,66.67
2015,Playoffs,Golden State Warriors,New Orleans Pelicans,4,0,4,100.0
2015,Playoffs,Houston Rockets,Dallas Mavericks,4,1,5,80.0
2015,Playoffs,Houston Rockets,Golden State Warriors,1,4,5,20.0
2015,Playoffs,Houston Rockets,Los Angeles Clippers,4,3,7,57.14
2015,Playoffs,Los Angeles Clippers,Houston Rockets,3,4,7,42.86
2015,Playoffs,Los Angeles Clippers,San Antonio Spurs,4,3,7,57.14
2015,Playoffs,Memphis Grizzlies,Golden State Warriors,2,4,6,33.33
2015,Playoffs,Memphis Grizzlies,Portland Trail Blazers,4,1,5,80.0
2015,Playoffs,Milwaukee Bucks,Chicago Bulls,2,4,6,33.33
2015,Playoffs,New Orleans Pelicans,Golden State Warriors,0,4,4,0.0
2015,Playoffs,Portland Trail Blazers,Memphis Grizzlies,1,4,5,20.0
2015,Playoffs,San Antonio Spurs,Los Angeles Clippers,3,4,7,42.86
2015,Playoffs,Toronto Raptors,Washington Wizards,0,4,4,0.0
2015,Playoffs,Washington Wizards,Atlanta Hawks,2,4,6,33.33
2015,Playoffs,Washington Wizards,Toronto Raptors,4,0,4,100.0
2015,Preseason,Atlanta Hawks,Cleveland Cavaliers,1,0,1,100.0
2015,Preseason,Atlanta Hawks,Dallas Mavericks,1,0,1,100.0
2015,Preseason,Atlanta Hawks,Detroit Pistons,0,1,1,0.0
2015,Preseason,Atlanta Hawks,Memphis Grizzlies,0,1,1,0.0
2015,Preseason,Atlanta Hawks,Miami Heat,0,1,1,0.0
2015,Preseason,Atlanta Hawks,New Orleans Pelicans,1,0,1,100.0
2015,Preseason,Atlanta Hawks,San Antonio Spurs,1,0,1,100.0
2015,Preseason,Boston Celtics,Brooklyn Nets,2,0,2,100.0
2015,Preseason,Boston Celtics,New York Knicks,1,1,2,50.0
2015,Preseason,Boston Celtics,Philadelphia 76ers,1,0,1,100.0
2015,Preseason,Brooklyn Nets,Boston Celtics,0,2,2,0.0
2015,Preseason,Brooklyn Nets,Detroit Pistons,1,0,1,100.0
2015,Preseason,Brooklyn Nets,Philadelphia 76ers,1,1,2,50.0
2015,Preseason,Charlotte Hornets,Chicago Bulls,1,0,1,100.0
2015,Preseason,Charlotte Hornets,Detroit Pistons,1,0,1,100.0
2015,Preseason,Charlotte Hornets,Indiana Pacers,0,1,1,0.0
2015,Preseason,Charlotte Hornets,Los Angeles Clippers,2,0,2,100.0
2015,Preseason,Charlotte Hornets,Miami Heat,1,0,1,100.0
2015,Preseason,Charlotte Hornets,New York Knicks,1,0,1,100.0
2015,Preseason,Charlotte Hornets,Orlando Magic,1,0,1,100.0
2015,Preseason,Chicago Bulls,Charlotte Hornets,0,1,1,0.0
2015,Preseason,Chicago Bulls,Dallas Mavericks,1,0,1,100.0
2015,Preseason,Chicago Bulls,Denver Nuggets,0,1,1,0.0
2015,Preseason,Chicago Bulls,Detroit Pistons,0,1,1,0.0
2015,Preseason,Chicago Bulls,Indiana Pacers,1,0,1,100.0
2015,Preseason,Chicago Bulls,Milwaukee Bucks,1,0,1,100.0
2015,Preseason,Chicago Bulls,Minnesota Timberwolves,1,0,1,100.0
2015,Preseason,Chicago Bulls,New Orleans Pelicans,0,1,1,0.0
2015,Preseason,Cleveland Cavaliers,Atlanta Hawks,0,1,1,0.0
2015,Preseason,Cleveland Cavaliers,Dallas Mavericks,1,0,1,100.0
2015,Preseason,Cleveland Cavaliers,Indiana Pacers,0,1,1,0.0
2015,Preseason,Cleveland Cavaliers,Memphis Grizzlies,0,1,1,0.0
2015,Preseason,Cleveland Cavaliers,Milwaukee Bucks,0,1,1,0.0
2015,Preseason,Cleveland Cavaliers,Philadelphia 76ers,0,1,1,0.0
2015,Preseason,Cleveland Cavaliers,Toronto Raptors,0,1,1,0.0
2015,Preseason,Dallas Mavericks,Atlanta Hawks,0,1,1,0.0
2015,Preseason,Dallas Mavericks,Chicago Bulls,0,1,1,0.0
2015,Preseason,Dallas Mavericks,Cleveland Cavaliers,0,1,1,0.0
2015,Preseason,Dallas Mavericks,Denver Nuggets,0,1,1,0.0
2015,Preseason,Dallas Mavericks,Houston Rockets,0,1,1,0.0
2015,Preseason,Dallas Mavericks,Oklahoma City Thunder,0,1,1,0.0
2015,Preseason,Dallas Mavericks,Phoenix Suns,0,1,1,0.0
2015,Preseason,Denver Nuggets,Chicago Bulls,1,0,1,100.0
2015,Preseason,Denver Nuggets,Dallas Mavericks,1,0,1,100.0
2015,Preseason,Denver Nuggets,Golden State Warriors,1,0,1,100.0
2015,Preseason,Denver Nuggets,Los Angeles Clippers,0,1,1,0.0
2015,Preseason,Denver Nuggets,Oklahoma City Thunder,0,1,1,0.0
2015,Preseason,Denver Nuggets,Phoenix Suns,1,0,1,100.0
2015,Preseason,Denver Nuggets,Utah Jazz,0,1,1,0.0
2015,Preseason,Detroit Pistons,Atlanta Hawks,1,0,1,100.0
2015,Preseason,Detroit Pistons,Brooklyn Nets,0,1,1,0.0
2015,Preseason,Detroit Pistons,Charlotte Hornets,0,1,1,0.0
2015,Preseason,Detroit Pistons,Chicago Bulls,1,0,1,100.0
2015,Preseason,Detroit Pistons,Indiana Pacers,0,2,2,0.0
2015,Preseason,Detroit Pistons,Milwaukee Bucks,1,0,1,100.0
2015,Preseason,Detroit Pistons,San Antonio Spurs,0,1,1,0.0
2015,Preseason,Golden State Warriors,Denver Nuggets,0,1,1,0.0
2015,Preseason,Golden State Warriors,Houston Rockets,1,0,1,100.0
2015,Preseason,Golden State Warriors,Los Angeles Clippers,0,1,1,0.0
2015,Preseason,Golden State Warriors,Los Angeles Lakers,1,1,2,50.0
2015,Preseason,Golden State Warriors,Portland Trail Blazers,0,1,1,0.0
2015,Preseason,Golden State Warriors,Toronto Raptors,1,0,1,100.0
2015,Preseason,Houston Rockets,Dallas Mavericks,1,0,1,100.0
2015,Preseason,Houston Rockets,Golden State Warriors,0,1,1,0.0
2015,Preseason,Houston Rockets,Memphis Grizzlies,0,1,1,0.0
2015,Preseason,Houston Rockets,Miami Heat,0,1,1,0.0
2015,Preseason,Houston Rockets,New Orleans Pelicans,1,0,1,100.0
2015,Preseason,Houston Rockets,Orlando Magic,0,1,1,0.0
2015,Preseason,Houston Rockets,Phoenix Suns,1,0,1,100.0
2015,Preseason,Houston Rockets,San Antonio Spurs,0,1,1,0.0
2015,Preseason,Indiana Pacers,Charlotte Hornets,1,0,1,100.0
2015,Preseason,Indiana Pacers,Chicago Bulls,0,1,1,0.0
2015,Preseason,Indiana Pacers,Cleveland Cavaliers,1,0,1,100.0
2015,Preseason,Indiana Pacers,Detroit Pistons,2,0,2,100.0
2015,Preseason,Indiana Pacers,New Orleans Pelicans,0,1,1,0.0
2015,Preseason,Indiana Pacers,Orlando Magic,1,0,1,100.0
2015,Preseason,Los Angeles Clippers,Charlotte Hornets,0,2,2,0.0
2015,Preseason,Los Angeles Clippers,Denver Nuggets,1,0,1,100.0
2015,Preseason,Los Angeles Clippers,Golden State Warriors,1,0,1,100.0
2015,Preseason,Los Angeles Clippers,Portland Trail Blazers,1,0,1,100.0
2015,Preseason,Los Angeles Clippers,Toronto Raptors,0,1,1,0.0
2015,Preseason,Los Angeles Lakers,Golden State Warriors,1,1,2,50.0
2015,Preseason,Los Angeles Lakers,Portland Trail Blazers,1,0,1,100.0
2015,Preseason,Los Angeles Lakers,Sacramento Kings,0,1,1,0.0
2015,Preseason,Los Angeles Lakers,Toronto Raptors,0,1,1,0.0
2015,Preseason,Los Angeles Lakers,Utah Jazz,0,2,2,0.0
2015,Preseason,Memphis Grizzlies,Atlanta Hawks,1,0,1,100.0
2015,Preseason,Memphis Grizzlies,Cleveland Cavaliers,1,0,1,100.0
2015,Preseason,Memphis Grizzlies,Houston Rockets,1,0,1,100.0
2015,Preseason,Memphis Grizzlies,Minnesota Timberwolves,1,0,1,100.0
2015,Preseason,Memphis Grizzlies,Oklahoma City Thunder,1,0,1,100.0
2015,Preseason,Memphis Grizzlies,Orlando Magic,0,1,1,0.0
2015,Preseason,Miami Heat,Atlanta Hawks,1,0,1,100.0
2015,Preseason,Miami Heat,Charlotte Hornets,0,1,1,0.0
2015,Preseason,Miami Heat,Houston Rockets,1,0,1,100.0
2015,Preseason,Miami Heat,New Orleans Pelicans,0,1,1,0.0
2015,Preseason,Miami Heat,Orlando Magic,0,2,2,0.0
2015,Preseason,Miami Heat,San Antonio Spurs,1,0,1,100.0
2015,Preseason,Miami Heat,Washington Wizards,1,0,1,100.0
2015,Preseason,Milwaukee Bucks,Chicago Bulls,0,1,1,0.0
2015,Preseason,Milwaukee Bucks,Cleveland Cavaliers,1,0,1,100.0
2015,Preseason,Milwaukee Bucks,Detroit Pistons,0,1,1,0.0
2015,Preseason,Milwaukee Bucks,Minnesota Timberwolves,1,1,2,50.0
2015,Preseason,Milwaukee Bucks,Washington Wizards,0,1,1,0.0
2015,Preseason,Minnesota Timberwolves,Chicago Bulls,0,1,1,0.0
2015,Preseason,Minnesota Timberwolves,Memphis Grizzlies,0,1,1,0.0
2015,Preseason,Minnesota Timberwolves,Milwaukee Bucks,1,1,2,50.0
2015,Preseason,Minnesota Timberwolves,Oklahoma City Thunder,0,1,1,0.0
2015,Preseason,Minnesota Timberwolves,Toronto Raptors,1,1,2,50.0
2015,Preseason,New Orleans Pelicans,Atlanta Hawks,0,1,1,0.0
2015,Preseason,New Orleans Pelicans,Chicago Bulls,1,0,1,100.0
2015,Preseason,New Orleans Pelicans,Houston Rockets,0,1,1,0.0
2015,Preseason,New Orleans Pelicans,Indiana Pacers,1,0,1,100.0
2015,Preseason,New Orleans Pelicans,Miami Heat,1,0,1,100.0
2015,Preseason,New Orleans Pelicans,Orlando Magic,0,1,1,0.0
2015,Preseason,New Orleans Pelicans,Sacramento Kings,0,1,1,0.0
2015,Preseason,New York Knicks,Boston Celtics,1,1,2,50.0
2015,Preseason,New York Knicks,Charlotte Hornets,0,1,1,0.0
2015,Preseason,New York Knicks,Philadelphia 76ers,1,0,1,100.0
2015,Preseason,New York Knicks,Washington Wizards,1,0,1,100.0
2015,Preseason,Oklahoma City Thunder,Dallas Mavericks,1,0,1,100.0
2015,Preseason,Oklahoma City Thunder,Denver Nuggets,1,0,1,100.0
2015,Preseason,Oklahoma City Thunder,Memphis Grizzlies,0,1,1,0.0
2015,Preseason,Oklahoma City Thunder,Minnesota Timberwolves,1,0,1,100.0
2015,Preseason,Oklahoma City Thunder,Utah Jazz,1,0,1,100.0
2015,Preseason,Orlando Magic,Charlotte Hornets,0,1,1,0.0
2015,Preseason,Orlando Magic,Houston Rockets,1,0,1,100.0
2015,Preseason,Orlando Magic,Indiana Pacers,0,1,1,0.0
2015,Preseason,Orlando Magic,Memphis Grizzlies,1,0,1,100.0
2015,Preseason,Orlando Magic,Miami Heat,2,0,2,100.0
2015,Preseason,Orlando Magic,New Orleans Pelicans,1,0,1,100.0
2015,Preseason,Philadelphia 76ers,Boston Celtics,0,1,1,0.0
2015,Preseason,Philadelphia 76ers,Brooklyn Nets,1,1,2,50.0
2015,Preseason,Philadelphia 76ers,Cleveland Cavaliers,1,0,1,100.0
2015,Preseason,Philadelphia 76ers,New York Knicks,0,1,1,0.0
2015,Preseason,Philadelphia 76ers,Washington Wizards,0,2,2,0.0
